Deal Date,Security Code,Company,Client Name,Deal Type,Quantity,Price
30-05-2024,543981,RRKABEL,TPG ASIA VII SF PTE LTD,S,97987,1701.1
30-05-2024,543981,RRKABEL,TPG ASIA VII SF PTE LTD,S,97987,1701.1
30-05-2024,543981,RRKABEL,TPG ASIA VII SF PTE LTD,S,97987,1701.1
30-05-2024,543981,RRKABEL,TPG ASIA VII SF PTE LTD,S,97987,1701.1
30-05-2024,543981,RRKABEL,TPG ASIA VII SF PTE LTD,S,97987,1701.1
30-05-2024,543981,RRKABEL,SOCIETE GENERALE,P,97987,1701.1
30-05-2024,543981,RRKABEL,DSP INDIA FUND,P,61611,1701.1
30-05-2024,543981,RRKABEL,TPG ASIA VII SF PTE LTD,S,61611,1701.1
30-05-2024,543981,RRKABEL,TPG ASIA VII SF PTE LTD,S,59282,1701.1
30-05-2024,543981,RRKABEL,BLACKSTONE AQUA MASTER SUB-FUND,P,59282,1701.1
30-05-2024,543981,RRKABEL,TPG ASIA VII SF PTE LTD,S,59000,1701.1
30-05-2024,543981,RRKABEL,AGEAS FEDERAL LIFE INSURANCECOMPANY LIMITED,P,59000,1701.1
30-05-2024,543981,RRKABEL,CITIGROUP GLOBAL MARKETS MAURITIUS PVT LTD   FII   CITI,P,58786,1701.1
30-05-2024,543981,RRKABEL,TPG ASIA VII SF PTE LTD,S,58786,1701.1
30-05-2024,543981,RRKABEL,THE JUPITER GLOBAL FUND-JUPITER INDIA SELECT,P,40001,1701.1
03-06-2024,530475,TINNARUBR,PGA SECURITIES PVT LIMITED,P,90000,1270
03-06-2024,530475,TINNARUBR,BHUPINDER SEKHRI & SONS HUF,S,90000,1270
06-06-2024,532155,GAIL,BOFA SECURITIES EUROPE SA,P,2280000,207
06-06-2024,532155,GAIL,BOFA SECURITIES EUROPE SA,S,2280000,207
07-06-2024,506655,SUDARSCHEM,HDFC MUTUAL FUND,P,1028000,778.1
07-06-2024,506655,SUDARSCHEM,RATHI AJAY BALKRISHNA,S,1028000,778.1
12-06-2024,512267,MMWL,B K DROLIA HUF,P,6500000,17.55
12-06-2024,512267,MMWL,NEXTWAVE COMMUNICATIONS PRIVATE LIMITED,S,6500000,17.55
13-06-2024,533519,LTF,MORGAN STANLEY ASIA SINGAPORE PTE,P,20026502,170.6
13-06-2024,533519,LTF,BC ASIA GROWTH INVESTMENTS,S,20026502,170.6
13-06-2024,533519,LTF,BNP PARIBAS FINANCIAL MARKETS,S,13750998,170.6
13-06-2024,533519,LTF,MORGAN STANLEY ASIA SINGAPORE PTE,P,13750998,170.6
13-06-2024,533519,LTF,LARSEN & TOUBRO LIMITED,P,12500000,170.6
13-06-2024,533519,LTF,BNP PARIBAS FINANCIAL MARKETS,S,12500000,170.6
13-06-2024,533519,LTF,BC INVESTMENTS VI LIMITED,S,10306135,170.6
13-06-2024,533519,LTF,MIRAE ASSET MUTUAL FUND,P,10306135,170.6
13-06-2024,533519,LTF,BNP PARIBAS FINANCIAL MARKETS,P,8324050,170.6
13-06-2024,533519,LTF,BNP PARIBAS FINANCIAL MARKETS,S,8324050,170.6
13-06-2024,533519,LTF,MIRAE ASSET MUTUAL FUND,P,6341985,170.6
13-06-2024,533519,LTF,BNP PARIBAS FINANCIAL MARKETS,S,6341985,170.6
13-06-2024,533519,LTF,DSP BLACKROCK MUTUAL FUND,P,4711709,170.6
13-06-2024,533519,LTF,BNP PARIBAS FINANCIAL MARKETS,S,4711709,170.6
13-06-2024,533519,LTF,BNP PARIBAS FINANCIAL MARKETS,S,4406850,170.6
13-06-2024,533519,LTF,GOLDMAN SACHS (SINGAPORE) PTE.- ODI,P,4406850,170.6
13-06-2024,533519,LTF,RELIGARE MUTUAL FUND,P,3917200,170.6
13-06-2024,533519,LTF,BNP PARIBAS FINANCIAL MARKETS,S,3917200,170.6
13-06-2024,533519,LTF,BNP PARIBAS FINANCIAL MARKETS,S,3917200,170.6
13-06-2024,533519,LTF,AXIS MUTUAL FUND,P,3917200,170.6
14-06-2024,532947,IRB,SUDHA DATTATRAY MHAISKAR,P,1800000,66.48
14-06-2024,532947,IRB,SDM VENTURES PRIVATE LIMITED,S,1800000,66.48
18-06-2024,539678,QUICKHEAL,ANUPAMA KAILASH KATKAR,P,5817570,489
18-06-2024,539678,QUICKHEAL,KAILASH SAHEBRAO KATKAR,S,5817570,489
19-06-2024,522029,WINDMACHIN,VANDANA RAMESH SITLANI,S,5689000,107
19-06-2024,522029,WINDMACHIN,SHUBHI CONSULTANCY SERVICES LLP,P,5689000,107
19-06-2024,522029,WINDMACHIN,KIDDY PLAST LIMITED,S,2264479,107
19-06-2024,522029,WINDMACHIN,SHUBHI CONSULTANCY SERVICES LLP,P,2264479,107
21-06-2024,533282,GRAVITA,OXBOW MASTER FUND LIMITED,P,1400000,1365
21-06-2024,533282,GRAVITA,RAJAT AGRAWAL,S,1400000,1365
21-06-2024,542726,INDIAMART,WESTBRIDGE CROSSOVER FUND LLC,S,540000,2601
21-06-2024,542726,INDIAMART,SBI MUTUAL FUND,P,540000,2601
21-06-2024,542726,INDIAMART,WESTBRIDGE CROSSOVER FUND LLC,S,190000,2601
21-06-2024,542726,INDIAMART,MORGAN STANLEY ASIA (SINGAPORE) PTE,P,190000,2601
25-06-2024,532960,DHANI,SOCIETE GENERALE,P,10000000,52.08
25-06-2024,532960,DHANI,BOFA SECURITIES EUROPE SA,S,10000000,52.08
25-06-2024,531213,MANAPPURAM,SOCIETE GENERALE,P,3848759,194.5
25-06-2024,531213,MANAPPURAM,BOFA SECURITIES EUROPE SA,S,3848759,194.5
25-06-2024,507205,TI,BOFA SECURITIES EUROPE SA,S,3530800,255.45
25-06-2024,507205,TI,SOCIETE GENERALE,P,3530800,255.45
25-06-2024,532527,RKFORGE,BOFA SECURITIES EUROPE SA,S,3117544,920.75
25-06-2024,532527,RKFORGE,SOCIETE GENERALE,P,3117544,920.75
25-06-2024,500300,GRASIM,BOFA SECURITIES EUROPE SA,P,1412397,2517
25-06-2024,500300,GRASIM,BOFA SECURITIES EUROPE SA,S,1412397,2517
26-06-2024,532966,TITAGARH,BLACKROCK GLOBAL FUNDS,P,2173181,1618
26-06-2024,532966,TITAGARH,RASHMI  CHOWDHARY,S,2173181,1618
26-06-2024,532947,IRB,SUDHA DATTATRAY MHAISKAR,P,1800000,65.73
26-06-2024,532947,IRB,DSM PROJECTS PRIVATE LIMITED,S,1800000,65.73
26-06-2024,500300,GRASIM,BOFA SECURITIES EUROPE SA,P,1478700,2546.5
26-06-2024,500300,GRASIM,BOFA SECURITIES EUROPE SA,S,1478700,2546.5
26-06-2024,532966,TITAGARH,BNP PARIBAS FINANCIAL MARKETS,P,520294,1618
26-06-2024,532966,TITAGARH,RASHMI  CHOWDHARY,S,520294,1618
26-06-2024,524558,NEULANDLAB,MALABAR INDIA FUND LIMITED,S,130000,7400
26-06-2024,524558,NEULANDLAB,SMALLCAP WORLD FUND INC,P,130000,7400
27-06-2024,530005,INDIACEM,ULTRATECH CEMENT LIMITED,P,35132658,265.05
27-06-2024,530005,INDIACEM,RADHAKISHAN SHIVKISHAN DAMANI,S,35132658,265.05
27-06-2024,530005,INDIACEM,GOPIKISHAN SHIVKISHAN DAMANI,S,25116325,265.1
27-06-2024,530005,INDIACEM,ULTRATECH CEMENT LIMITED,P,25116325,265.1
27-06-2024,530005,INDIACEM,DERIVE INVESTMENTS,S,4149029,283.3
27-06-2024,530005,INDIACEM,ULTRATECH CEMENT LIMITED,P,4149029,283.3
27-06-2024,530005,INDIACEM,DERIVE TRADING AND RESORTS PRIVATE LIMITED,S,2775000,283.3
27-06-2024,530005,INDIACEM,ULTRATECH CEMENT LIMITED,P,2775000,283.3
27-06-2024,530005,INDIACEM,ULTRATECH CEMENT LIMITED,P,1933399,283.3
27-06-2024,530005,INDIACEM,KIRAN DEVI DAMANI,S,1933399,283.3
27-06-2024,530005,INDIACEM,SHRIKANTA DEVI DAMANI,S,1458245,283.3
27-06-2024,530005,INDIACEM,ULTRATECH CEMENT LIMITED,P,1458245,283.3
28-06-2024,543984,SAMHI,GTI CAPITAL ALPHA PVT LTD,S,3092665,187.1
28-06-2024,543984,SAMHI,MORGAN STANLEY ASIA SINGAPORE PTE,P,3092665,187.1
28-06-2024,543984,SAMHI,ICICI PRUDENTIAL MUTUAL FUND,P,2138237,187.1
28-06-2024,543984,SAMHI,GTI CAPITAL ALPHA PVT LTD,S,2138237,187.1
28-06-2024,543984,SAMHI,GTI CAPITAL ALPHA PVT LTD,S,1135000,187.1
28-06-2024,543984,SAMHI,ABU DHABI INVESTMENT AUTHORITY - BEHAVE,P,1135000,187.1
28-06-2024,543984,SAMHI,GTI CAPITAL ALPHA PVT LTD,S,1069119,187.1
28-06-2024,543984,SAMHI,JM FINANCIAL MUTUAL FUND,P,1069119,187.1
28-06-2024,543984,SAMHI,GTI CAPITAL ALPHA PVT LTD,S,1000000,187.1
28-06-2024,543984,SAMHI,SUBHKAM VENTURES I PRIVATE LIMITED,P,1000000,187.1
28-06-2024,543984,SAMHI,GTI CAPITAL ALPHA PVT LTD,S,801840,187.1
28-06-2024,543984,SAMHI,TATA TRUSTEE COMPANY LIMI TED TRUSTEE FOR TATA MUTUAL FUND,P,801840,187.1
28-06-2024,543984,SAMHI,GTI CAPITAL ALPHA PVT LTD,S,565404,187.1
28-06-2024,543984,SAMHI,MORGAN STANLEY INVESTMENT MGT INC. A/C MORGAN STANLEY INDIA INVT FUND INC,P,565404,187.1
28-06-2024,543984,SAMHI,GTI CAPITAL ALPHA PVT LTD,S,534600,187.1
28-06-2024,543984,SAMHI,QUEST INVESTMENT ADVISORS PRIVATE LIMITED,P,534600,187.1
04-07-2024,532424,GODREJCP,SNG SUCCESSOR TRUST,S,1312000,1367.05
04-07-2024,532424,GODREJCP,GODREJ SEEDS & GENETICS LIMITED,P,1312000,1367.05
04-07-2024,532424,GODREJCP,GODREJ SEEDS & GENETICS LIMITED,P,1000000,1367.05
04-07-2024,532424,GODREJCP,HNG FAMILY TRUST,S,1000000,1367.05
04-07-2024,532424,GODREJCP,BNG SUCCESSOR TRUST,S,745000,1367.05
04-07-2024,532424,GODREJCP,GODREJ SEEDS & GENETICS LIMITED,P,745000,1367.05
05-07-2024,534758,CIGNITITEC,COFORGE LIMITED,P,1549954,1398.5
05-07-2024,534758,CIGNITITEC,KUKUNURU MADHAVA LAKSHMI,S,1549954,1398.5
05-07-2024,534758,CIGNITITEC,SAPNA P,S,1377348,1398.5
05-07-2024,534758,CIGNITITEC,VENKATA SUBRAMANYAM CHAKKILAM,S,1377348,1398.5
05-07-2024,534758,CIGNITITEC,COFORGE LIMITED,P,1377348,1398.5
05-07-2024,534758,CIGNITITEC,COFORGE LIMITED,P,1377348,1398.5
05-07-2024,534758,CIGNITITEC,COFORGE LIMITED,P,313549,1398.5
05-07-2024,534758,CIGNITITEC,KUKUNURU KUMAR BAPUJI,S,313549,1398.5
08-07-2024,500164,GODREJIND,RKN ENTERPRISES,S,14024417,893.05
08-07-2024,500164,GODREJIND,NADIR BURJOR GODREJ,P,14024417,893.05
08-07-2024,500164,GODREJIND,NADIR BURJOR GODREJ,P,11474523,893.05
08-07-2024,500164,GODREJIND,RKN ENTERPRISES,S,11474523,893.05
08-07-2024,500164,GODREJIND,TANYA DUBASH,P,3132126,893.05
08-07-2024,500164,GODREJIND,RKN ENTERPRISES,S,3132126,893.05
08-07-2024,500164,GODREJIND,RKN ENTERPRISES,S,3132119,893.05
08-07-2024,500164,GODREJIND,NISABA GODREJ,P,3132119,893.05
08-07-2024,500164,GODREJIND,RKN ENTERPRISES,S,3132111,893.05
08-07-2024,500164,GODREJIND,PIROJSHA ADI GODREJ,P,3132111,893.05
08-07-2024,500164,GODREJIND,PIROJSHA ADI GODREJ,P,2562666,893.05
08-07-2024,500164,GODREJIND,RKN ENTERPRISES,S,2562666,893.05
08-07-2024,500164,GODREJIND,NISABA GODREJ,P,2562659,893.05
08-07-2024,500164,GODREJIND,RKN ENTERPRISES,S,2562659,893.05
08-07-2024,500164,GODREJIND,TANYA DUBASH,P,2562651,893.05
08-07-2024,500164,GODREJIND,RKN ENTERPRISES,S,2562651,893.05
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,6190403,388.45
10-07-2024,543529,DELHIVERY,FMRC FIDELITY EMERGING MARKETS FUND,P,6190403,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,4000001,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,3350900,388.45
10-07-2024,543529,DELHIVERY,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,P,3350900,388.45
10-07-2024,543529,DELHIVERY,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,2594595,388.45
10-07-2024,543529,DELHIVERY,NIPPON INDIA MUTUAL FUND,P,2520500,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,2520500,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,2041090,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,1950001,388.45
10-07-2024,543529,DELHIVERY,MORGAN STANLEY ASIA SINGAPORE PTE,P,1950001,388.45
10-07-2024,543529,DELHIVERY,HSBC INDIA INFRASTRUCTURE EQUITY MOTHER FUND,P,1407971,388.45
10-07-2024,543529,DELHIVERY,COPTHALL MAURITIUS INVESTMENT LIMITED,P,1175001,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,1175001,388.45
10-07-2024,543529,DELHIVERY,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,1081078,388.45
10-07-2024,543529,DELHIVERY,GHISALLO MASTER FUND LP,P,875002,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,875002,388.45
10-07-2024,543529,DELHIVERY,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,324328,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,296091,388.45
10-07-2024,543529,DELHIVERY,BOFA SECURITIES EUROPE SA,P,296091,388.45
10-07-2024,543529,DELHIVERY,SOCIETE GENERALE,P,260004,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,260004,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,257503,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,257503,388.45
10-07-2024,543529,DELHIVERY,BLACKSTONE AQUA MASTER SUB-FUND,P,257503,388.45
10-07-2024,543529,DELHIVERY,OPTIMAS GLOBAL ALPHA FUND,P,257503,388.45
10-07-2024,543529,DELHIVERY,VERITION MULTI-STRATEGY MASTER FUND LTD.,P,257501,388.45
10-07-2024,543529,DELHIVERY,CANADA PENSION PLAN INVESTMENT BOARD,S,257501,388.45
10-07-2024,543529,DELHIVERY,HSBC GLOBAL INVESTMENT FUNDS INDIAN EQUITY,P,256456,388.45
10-07-2024,543529,DELHIVERY,HSBC COLLECTIVE INVESTMENT TRUST - HSBC EVOLVING ASIA EQUITY FUND,P,154831,388.45
10-07-2024,543529,DELHIVERY,HSBC INDIAN EQUITY MOTHER FUND,P,142933,388.45
10-07-2024,543529,DELHIVERY,HSBC INDIEN,P,67301,388.45
10-07-2024,543529,DELHIVERY,HSBC COLLECTIVE INVESTMENT TRUST - HSBC INDIA MULTI INCOME FUND,P,7449,388.45
10-07-2024,543529,DELHIVERY,HSBC INDIAN EQUITY FUND,P,4149,388.45
11-07-2024,540565,INDIGRID,MYRON WEALTH MANAGEMENT PRIVATE LIMITED,P,1090910,137.5
11-07-2024,540565,INDIGRID,ADITYA BIRLA SUN LIFE MUTUAL FUND,S,1090910,137.5
22-07-2024,544080,SHILINDORE,MP ENTERTAINMENT AND DEVELOPERS PRIVATE LIMITED,P,88748,1247
22-07-2024,544080,SHILINDORE,SADIYA RAOOF DHANANI,S,88748,1247
25-07-2024,539921,SEIL,LEGENDS GLOBAL OPPORTUNITIES (SINGAPORE) PTE. LTD.,P,1225000,94.7
25-07-2024,539921,SEIL,LGOF GLOBAL OPPORTUNITIES LIMITED,S,1225000,94.7
29-07-2024,532822,IDEA,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,11794193,15.98
29-07-2024,532822,IDEA,BNP PARIBAS FINANCIAL MARKETS,S,11794193,15.98
29-07-2024,500469,FEDERALBNK,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,3797504,198
29-07-2024,500469,FEDERALBNK,BNP PARIBAS FINANCIAL MARKETS,S,3797504,198
29-07-2024,534600,JTLIND,BNP PARIBAS FINANCIAL MARKETS,P,1100000,213
29-07-2024,534600,JTLIND,MORGAN STANLEY ASIA (SINGAPORE) PTE.,S,1100000,213
29-07-2024,542651,KPITTECH,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,585775,1788.95
29-07-2024,542651,KPITTECH,BNP PARIBAS FINANCIAL MARKETS,S,585775,1788.95
29-07-2024,500575,VOLTAS,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,345438,1490.35
29-07-2024,500575,VOLTAS,BNP PARIBAS FINANCIAL MARKETS,S,345438,1490.35
29-07-2024,544081,JYOTICNC,PARESH MOHANLAL PAREKH,S,260957,1123
29-07-2024,544081,JYOTICNC,BOFA SECURITIES EUROPE SA,P,260957,1123
29-07-2024,532174,ICICIBANK,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,195882,1207.2
29-07-2024,532174,ICICIBANK,BNP PARIBAS FINANCIAL MARKETS,S,195882,1207.2
29-07-2024,532454,BHARTIARTL,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,180188,1514.4
29-07-2024,532454,BHARTIARTL,BNP PARIBAS FINANCIAL MARKETS,S,180188,1514.4
29-07-2024,533274,PRESTIGE,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,178699,1833.45
29-07-2024,533274,PRESTIGE,BNP PARIBAS FINANCIAL MARKETS,S,178699,1833.45
29-07-2024,540699,DIXON,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,84873,11272.6
29-07-2024,540699,DIXON,BNP PARIBAS FINANCIAL MARKETS,S,84873,11272.6
30-07-2024,570001,TATAMTRDVR,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,134765,768.45
30-07-2024,570001,TATAMTRDVR,BNP PARIBAS FINANCIAL MARKETS,S,134765,768.45
30-07-2024,533273,OBEROIRLTY,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,70547,1793.9
30-07-2024,533273,OBEROIRLTY,BNP PARIBAS FINANCIAL MARKETS,S,70547,1793.9
31-07-2024,500820,ASIANPAINT,UPNISHAD TRUSTEE ADVISORY SERVICES PRIVATE LIMITED,P,82000,3046.1
31-07-2024,500820,ASIANPAINT,HIREN HOLDINGS PRIVATE LIMITED,S,82000,3046.1
01-08-2024,506414,FERMENTA,KRISHAN PREMNARAYEN,P,405000,255.95
01-08-2024,506414,FERMENTA,EXCEL FINANCE AND INVESTMENTS,S,405000,255.95
07-08-2024,539921,SEIL,LEGENDS GLOBAL OPPORTUNITIES (SINGAPORE) PTE. LTD.,P,800000,145.55
07-08-2024,539921,SEIL,LGOF GLOBAL OPPORTUNITIES LIMITED,S,800000,145.55
08-08-2024,532822,IDEA,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,18379381,15.72
08-08-2024,532822,IDEA,BNP PARIBAS FINANCIAL MARKETS,S,18379381,15.72
08-08-2024,532466,OFSS,INTEGRATED CORE STRATEGIES (ASIA) PTE. LTD.,P,10658,10038.6
08-08-2024,532466,OFSS,BNP PARIBAS FINANCIAL MARKETS,S,10658,10038.6
12-08-2024,539921,SEIL,LEGENDS GLOBAL OPPORTUNITIES (SINGAPORE) PTE. LTD.,P,670000,150.05
12-08-2024,539921,SEIL,LGOF GLOBAL OPPORTUNITIES LIMITED,S,670000,150.05
13-08-2024,500325,RELIANCE,BOFA SECURITIES EUROPE SA,P,1335717,2920.3
13-08-2024,500325,RELIANCE,BOFA SECURITIES EUROPE SA,S,1335717,2920.3
13-08-2024,543297,IWEL,INDIA OPPORTUNITIES GROWTH FUND LTD - PINEWOOD STRATEGY,P,15000,9925.5
13-08-2024,543297,IWEL,ANJANA PROJECTS LIMITED,S,15000,9925.5
14-08-2024,539921,SEIL,LEGENDS GLOBAL OPPORTUNITIES (SINGAPORE) PTE. LTD.,P,1000000,127.4
14-08-2024,539921,SEIL,LGOF GLOBAL OPPORTUNITIES LIMITED,S,1000000,127.4
16-08-2024,532483,CANBK,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,S,8660168,105.65
16-08-2024,532483,CANBK,BNP PARIBAS FINANCIAL MARKETS,P,8660168,105.65
16-08-2024,511218,SHRIRAMFIN,BOFA SECURITIES EUROPE SA,P,592746,2895.1
16-08-2024,511218,SHRIRAMFIN,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,S,592746,2895.1
16-08-2024,505790,SCHAEFFLER,BOFA SECURITIES EUROPE SA,P,233007,3955.6
16-08-2024,505790,SCHAEFFLER,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,S,233007,3955.6
16-08-2024,523457,LINDEINDIA,BOFA SECURITIES EUROPE SA,P,49806,7163.65
16-08-2024,523457,LINDEINDIA,MARSHALL WACE INVESTMENT STRATEGIES - EUREKA FUND,S,49806,7163.65
20-08-2024,543308,KIMS,INDIA ADVANTAGE FUND S4-I,S,713697,2373.3
20-08-2024,543308,KIMS,SBI LIFE INSURANCE COMPANY LIMITED,P,713697,2373.3
20-08-2024,541019,HGINFRA,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,487072,1566.5
20-08-2024,541019,HGINFRA,VIJENDRA SINGH FAMILY TRUST,S,487072,1566.5
20-08-2024,541019,HGINFRA,TATA MUTUAL FUND,P,478800,1566.5
20-08-2024,541019,HGINFRA,HARENDRA SINGH FAMILY TRUST,S,478800,1566.5
20-08-2024,541019,HGINFRA,GIRISHPAL SINGH FAMILY TRUST,S,260264,1566.5
20-08-2024,541019,HGINFRA,ITI MUTUAL FUND,P,260264,1566.5
20-08-2024,541019,HGINFRA,GIRISHPAL SINGH FAMILY TRUST,S,190000,1566.5
20-08-2024,541019,HGINFRA,BANDHAN MUTUAL FUND,P,190000,1566.5
20-08-2024,541019,HGINFRA,GIRISHPAL SINGH FAMILY TRUST,S,157968,1566.5
20-08-2024,541019,HGINFRA,SOCIETE GENERALE,P,157968,1566.5
20-08-2024,541019,HGINFRA,HARENDRA SINGH FAMILY TRUST,S,126300,1566.5
20-08-2024,541019,HGINFRA,SOCIETE GENERALE,P,126300,1566.5
20-08-2024,541019,HGINFRA,SUNDARAM MUTUAL FUND,P,95750,1566.5
20-08-2024,541019,HGINFRA,VIJENDRA SINGH FAMILY TRUST,S,95750,1566.5
20-08-2024,543308,KIMS,SBI LIFE INSURANCE COMPANY LIMITED,P,62061,2373.3
20-08-2024,543308,KIMS,DYNAMIC INDIA FUND S4 US I,S,62061,2373.3
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,4423637,802.5
21-08-2024,540173,PNBHOUSING,GOVERNMENT OF SINGAPORE,P,3645580,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,1869159,802.5
21-08-2024,540173,PNBHOUSING,ADITYA BIRLA SUN LIFE MUTUAL FUND,P,1869159,802.5
21-08-2024,540173,PNBHOUSING,HSBC MUTUAL FUND,P,809969,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,809969,802.5
21-08-2024,540173,PNBHOUSING,MONETARY AUTHORITY OF SINGAPORE,P,778057,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,623053,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,623053,802.5
21-08-2024,540173,PNBHOUSING,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LIMITED,P,623053,802.5
21-08-2024,540173,PNBHOUSING,FIDELITY FUNDS-ASIAN SMALLER COMPANIES POOL,P,524836,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,498442,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,498442,802.5
21-08-2024,540173,PNBHOUSING,DSP MUTUAL FUND,P,498442,802.5
21-08-2024,540173,PNBHOUSING,NIPPON INDIA MUTUAL FUND,P,498442,802.5
21-08-2024,540173,PNBHOUSING,360 ONE ASSET MANAGEMENT LIMITED - PMS A/C  360 ONE MULTICAP,P,369998,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,369998,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,311526,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,311526,802.5
21-08-2024,540173,PNBHOUSING,PRU INDIA EQUITY OPEN LIMITED,P,311526,802.5
21-08-2024,540173,PNBHOUSING,PGIM INDIA MUTUAL FUND,P,311526,802.5
21-08-2024,540173,PNBHOUSING,BANDHAN MUTUAL FUND,P,302696,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,302696,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,253055,802.5
21-08-2024,540173,PNBHOUSING,PUBLIC SECTOR PENSION INVESTMENT BOARD,P,253055,802.5
21-08-2024,540173,PNBHOUSING,MORGAN STANLEY ASIA SINGAPORE PTE,P,249281,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,249281,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,249221,802.5
21-08-2024,540173,PNBHOUSING,ADITYA BIRLA SUN LIFE INSURANCE COMPANY LIMITED,P,249221,802.5
21-08-2024,540173,PNBHOUSING,ICICI PRUDENTIAL MUTUAL FUND,P,249220,802.5
21-08-2024,540173,PNBHOUSING,PIONEER INVESTMENT FUND,S,249220,802.5
21-08-2024,540173,PNBHOUSING,GENERAL ATLANTIC SINGAPORE FUND FII PTE. LTD.,S,186916,802.5
21-08-2024,540173,PNBHOUSING,HDFC LIFE INSURANCE COMPANY LIMITED,P,186916,802.5
21-08-2024,540173,PNBHOUSING,GOLDMAN SACHS INVESTMENTS (MAURITIUS) I LIMITED,P,124650,802.5
21-08-2024,540173,PNBHOUSING,SOCIETE GENERALE,P,124650,802.5
21-08-2024,540173,PNBHOUSING,COHESION MK BEST IDEAS SUBTRUST,P,124650,802.5
21-08-2024,540173,PNBHOUSING,NUVAMA ASSET MANAGEMENT LIMITED,P,124650,802.5
21-08-2024,540173,PNBHOUSING,MORGAN STANLEY ASIA SINGAPORE PTE,P,124650,802.5
21-08-2024,540173,PNBHOUSING,NOMURA SINGAPORE LIMITED,P,124650,802.5
21-08-2024,540173,PNBHOUSING,GOLDMAN SACHS SINGAPORE PTE,P,124650,802.5
